--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.224us         0.05%       4.224us       2.112us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       5.024us         0.06%       5.024us       2.512us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         0.03%       2.688us       1.344us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.264us         0.04%       3.264us       1.632us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      16.384us         0.20%      16.384us       1.365us           0 B           0 B           0 B           0 B            12  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      23.487us         0.28%      23.487us      11.744us           0 B           0 B           0 B           0 B             2  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       9.631us         0.12%       9.631us       2.408us           0 B           0 B           0 B           0 B             4  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       3.360us         0.04%       3.360us       1.680us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      28.319us         0.34%      28.319us       9.440us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.898us         0.06%       4.898us       2.449us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       7.328us         0.09%       7.328us       2.443us           0 B           0 B           0 B           0 B             3  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       4.352us         0.05%       4.352us       1.451us           0 B           0 B           0 B           0 B             3  
