company,page,method,k,rmse
BNYMellon,6,method_4,31,0.23064840083196864
BNYMellon,6,method_4,34,0.2126139028362973
BNYMellon,6,method_4,37,0.20534416533205802
BNYMellon,6,method_4,40,0.19881923406326227
BNYMellon,6,method_4,43,0.1877620173989503
BNYMellon,6,method_4,46,0.18077504936270652
BNYMellon,6,method_4,49,0.17387214266440135
BNYMellon,6,method_4,52,0.16484645255332322
BNYMellon,6,method_4,55,0.1545533537113274
BNYMellon,6,method_4,58,0.1457015671213475
BNYMellon,6,method_4,61,0.1381107019391355
BNYMellon,6,method_4,64,0.12660252890165638
BNYMellon,6,method_4,67,0.11842884217854122
BNYMellon,6,method_4,70,0.11053021917567309
BNYMellon,6,method_4,73,0.10448926088070432
BNYMellon,6,method_4,77,0.09613035279805186
BNYMellon,6,method_4,80,0.0887030503261052
BNYMellon,6,method_4,83,0.08451090928224629
BNYMellon,6,method_4,86,0.0773928259689042
BNYMellon,6,method_4,89,0.07214318698431439
BNYMellon,6,method_4,92,0.06713172138992066
BNYMellon,6,method_4,95,0.06276759172232886
BNYMellon,6,method_4,98,0.05969619939986412
BNYMellon,6,method_4,101,0.05199288102472696
BNYMellon,6,method_4,104,0.04913993635683637
BNYMellon,6,method_4,107,0.04332809533347967
BNYMellon,6,method_4,110,0.03937378788411696
BNYMellon,6,method_4,113,0.03149823851354608
BNYMellon,6,method_4,116,0.0259860156165916
BNYMellon,6,method_4,119,0.022445525438177193
BNYMellon,6,method_4,122,0.018870263899902626
BNYMellon,6,method_4,125,0.011810793720931485
BNYMellon,6,method_4,128,1.614307301843904e-05
BNYMellon,6,method_4,131,1.614307301843904e-05
BNYMellon,6,method_4,134,1.614307301843904e-05
BNYMellon,6,method_4,137,1.614307301843904e-05
BNYMellon,6,method_4,140,1.614307301843904e-05
BNYMellon,6,method_4,143,1.614307301843904e-05
BNYMellon,6,method_4,146,1.614307301843904e-05
BNYMellon,6,method_4,150,1.614307301843904e-05
BNYMellon,7,method_1,1,0.5639842145516434
BNYMellon,7,method_1,4,0.48488717925603275
BNYMellon,7,method_1,7,0.4613984238604665
BNYMellon,7,method_1,10,0.46241200859133685
BNYMellon,7,method_1,13,0.4173085257190706
BNYMellon,7,method_1,16,0.4070209394320568
BNYMellon,7,method_1,19,0.38525783654280393
BNYMellon,7,method_1,22,0.37065266848032774
BNYMellon,7,method_1,25,0.32315665255934756
BNYMellon,7,method_1,28,0.3027425330905132
BNYMellon,7,method_1,31,0.2777650195498529
BNYMellon,7,method_1,34,0.276091235769198
BNYMellon,7,method_1,37,0.26188416413243343
BNYMellon,7,method_1,40,0.2555768696316886
BNYMellon,7,method_1,43,0.24214252209935447
BNYMellon,7,method_1,46,0.22064436526264689
BNYMellon,7,method_1,49,0.21244060612075408
BNYMellon,7,method_1,52,0.19965860709220332
BNYMellon,7,method_1,55,0.19078893013535803
BNYMellon,7,method_1,58,0.1845769712123644
BNYMellon,7,method_1,61,0.15887592941596942
BNYMellon,7,method_1,64,0.15563133518484334
BNYMellon,7,method_1,67,0.15786816520694863
BNYMellon,7,method_1,70,0.13854389397178313
BNYMellon,7,method_1,73,0.13677130656146574
BNYMellon,7,method_1,77,0.1257303318042993
BNYMellon,7,method_1,80,0.11559764147768502
BNYMellon,7,method_1,83,0.11180046033382189
BNYMellon,7,method_1,86,0.10183557375958656
BNYMellon,7,method_1,89,0.09224777655679578
BNYMellon,7,method_1,92,0.08623443526123664
BNYMellon,7,method_1,95,0.07961393112145956
BNYMellon,7,method_1,98,0.07692065554528998
BNYMellon,7,method_1,101,0.07161952424868126
BNYMellon,7,method_1,104,0.061194703981180584
BNYMellon,7,method_1,107,0.06281074809800273
BNYMellon,7,method_1,110,0.05190529662237457
BNYMellon,7,method_1,113,0.04778907593423702
BNYMellon,7,method_1,116,0.04257800101745548
BNYMellon,7,method_1,119,0.03405841345099097
BNYMellon,7,method_1,122,0.01721814711370688
BNYMellon,7,method_1,125,0.011553301505494551
BNYMellon,7,method_1,128,1.3321941720652346e-05
BNYMellon,7,method_1,131,1.3321941720652346e-05
BNYMellon,7,method_1,134,1.3321941720652346e-05
BNYMellon,7,method_1,137,1.3321941720652346e-05
BNYMellon,7,method_1,140,1.3321941720652346e-05
BNYMellon,7,method_1,143,1.3321941720652346e-05
BNYMellon,7,method_1,146,1.3321941720652346e-05
BNYMellon,7,method_1,150,1.3321941720652346e-05
BNYMellon,7,method_2,1,0.7815531507252289
BNYMellon,7,method_2,4,0.6479707543665665
BNYMellon,7,method_2,7,0.5448526999840176
BNYMellon,7,method_2,10,0.5235872116834106
BNYMellon,7,method_2,13,0.4803301997490068
BNYMellon,7,method_2,16,0.45677482723515955
BNYMellon,7,method_2,19,0.43814482704033236
BNYMellon,7,method_2,22,0.4219091888818081
BNYMellon,7,method_2,25,0.3812820785369618
BNYMellon,7,method_2,28,0.3580153149403708
BNYMellon,7,method_2,31,0.3332976171878933
BNYMellon,7,method_2,34,0.3289806195635158
BNYMellon,7,method_2,37,0.31538058707429306
BNYMellon,7,method_2,40,0.3056516490525757
BNYMellon,7,method_2,43,0.28910382870408535
BNYMellon,7,method_2,46,0.2714333225927912
BNYMellon,7,method_2,49,0.25910405713191953
BNYMellon,7,method_2,52,0.24565100446639737
BNYMellon,7,method_2,55,0.23465897470811747
BNYMellon,7,method_2,58,0.22438763979996423
BNYMellon,7,method_2,61,0.20248138978655716
BNYMellon,7,method_2,64,0.1965998568945816
BNYMellon,7,method_2,67,0.1932301085537905
BNYMellon,7,method_2,70,0.1758954448192317
BNYMellon,7,method_2,73,0.16941946585937134
BNYMellon,7,method_2,77,0.15613731154257404
BNYMellon,7,method_2,80,0.14369834705193663
BNYMellon,7,method_2,83,0.13710610450279373
BNYMellon,7,method_2,86,0.12586274027229802
BNYMellon,7,method_2,89,0.1145687393298998
BNYMellon,7,method_2,92,0.1071041839761455
BNYMellon,7,method_2,95,0.09931577469432136
BNYMellon,7,method_2,98,0.09326997880878173
BNYMellon,7,method_2,101,0.08525223061828792
BNYMellon,7,method_2,104,0.07502048976702792
BNYMellon,7,method_2,107,0.0741350743144895
BNYMellon,7,method_2,110,0.06160048795198249
BNYMellon,7,method_2,113,0.05590358880275292
BNYMellon,7,method_2,116,0.04884251955961659
BNYMellon,7,method_2,119,0.03965422285085631
BNYMellon,7,method_2,122,0.02283840440491434
BNYMellon,7,method_2,125,0.015098032411094187
BNYMellon,7,method_2,128,2.8954542646589797e-05
BNYMellon,7,method_2,131,2.8954542646589797e-05
BNYMellon,7,method_2,134,2.8954542646589797e-05
BNYMellon,7,method_2,137,2.8954542646589797e-05
BNYMellon,7,method_2,140,2.8954542646589797e-05
BNYMellon,7,method_2,143,2.8954542646589797e-05
BNYMellon,7,method_2,146,2.8954542646589797e-05
BNYMellon,7,method_2,150,2.8954542646589797e-05
BNYMellon,7,method_3,1,0.7648972570082208
BNYMellon,7,method_3,4,0.5921043635735737
BNYMellon,7,method_3,7,0.49967657420792416
BNYMellon,7,method_3,10,0.511096876656268
BNYMellon,7,method_3,13,0.4646424864295016
BNYMellon,7,method_3,16,0.43755483708070475
BNYMellon,7,method_3,19,0.41428623753825006
BNYMellon,7,method_3,22,0.40308027099210075
BNYMellon,7,method_3,25,0.3661998261117418
BNYMellon,7,method_3,28,0.35433255308506034
BNYMellon,7,method_3,31,0.33538379532079965
BNYMellon,7,method_3,34,0.3309369230691155
BNYMellon,7,method_3,37,0.3206878395460533
BNYMellon,7,method_3,40,0.31309172270328944
BNYMellon,7,method_3,43,0.3015320868772473
BNYMellon,7,method_3,46,0.2895181390203631
BNYMellon,7,method_3,49,0.28058206159150006
BNYMellon,7,method_3,52,0.2737825047588086
BNYMellon,7,method_3,55,0.266637530213913
BNYMellon,7,method_3,58,0.2633906926194858
BNYMellon,7,method_3,61,0.2518749933918387
BNYMellon,7,method_3,64,0.24773081643852982
BNYMellon,7,method_3,67,0.24208974899328362
BNYMellon,7,method_3,70,0.23216588893765827
BNYMellon,7,method_3,73,0.22927836513098557
BNYMellon,7,method_3,77,0.2244538732747436
BNYMellon,7,method_3,80,0.21621986975554
BNYMellon,7,method_3,83,0.21250348833865748
BNYMellon,7,method_3,86,0.2080703671861233
BNYMellon,7,method_3,89,0.20266918191702335
BNYMellon,7,method_3,92,0.1983009304074018
BNYMellon,7,method_3,95,0.19111917325607355
BNYMellon,7,method_3,98,0.18870317900637953
BNYMellon,7,method_3,101,0.18379456226820323
BNYMellon,7,method_3,104,0.17883163985897407
BNYMellon,7,method_3,107,0.1771240973857618
BNYMellon,7,method_3,110,0.17208843184383357
BNYMellon,7,method_3,113,0.16981327495483323
BNYMellon,7,method_3,116,0.16663326058450173
BNYMellon,7,method_3,119,0.16176770271829324
BNYMellon,7,method_3,122,0.15506986709287893
BNYMellon,7,method_3,125,0.15237331762746398
BNYMellon,7,method_3,128,0.149207106674567
BNYMellon,7,method_3,131,0.13839323413071483
BNYMellon,7,method_3,134,0.1298341647865838
BNYMellon,7,method_3,137,0.1223197546156251
BNYMellon,7,method_3,140,0.11555590203028461
BNYMellon,7,method_3,143,0.10893979950593247
BNYMellon,7,method_3,146,0.10410638247239394
BNYMellon,7,method_3,150,0.09463946991805218
BNYMellon,7,method_4,1,0.7802982934213349
BNYMellon,7,method_4,4,0.6034387406841382
BNYMellon,7,method_4,7,0.4590252251825668
BNYMellon,7,method_4,10,0.3948180819319156
BNYMellon,7,method_4,13,0.3667103886765318
BNYMellon,7,method_4,16,0.3381291953193063
BNYMellon,7,method_4,19,0.3142941381593357
BNYMellon,7,method_4,22,0.2903714966275704
BNYMellon,7,method_4,25,0.27063830630914765
BNYMellon,7,method_4,28,0.2529771426326663
BNYMellon,7,method_4,31,0.24212991623634292
BNYMellon,7,method_4,34,0.23252951921781784
BNYMellon,7,method_4,37,0.22139601343318574
BNYMellon,7,method_4,40,0.21012487581836675
BNYMellon,7,method_4,43,0.1959448407698942
BNYMellon,7,method_4,46,0.188032863993816
BNYMellon,7,method_4,49,0.17662319842017454
BNYMellon,7,method_4,52,0.16643050953168043
BNYMellon,7,method_4,55,0.15687871522944527
BNYMellon,7,method_4,58,0.14529519633293703
BNYMellon,7,method_4,61,0.1372325339226491
BNYMellon,7,method_4,64,0.13068886321155895
BNYMellon,7,method_4,67,0.12147206339371051
BNYMellon,7,method_4,70,0.11616793612068135
BNYMellon,7,method_4,73,0.10746544594779157
BNYMellon,7,method_4,77,0.09807748699485651
BNYMellon,7,method_4,80,0.09000342515378063
BNYMellon,7,method_4,83,0.08378738974727967
BNYMellon,7,method_4,86,0.07753169712590627
BNYMellon,7,method_4,89,0.07069339703777307
BNYMellon,7,method_4,92,0.06561804707440855
BNYMellon,7,method_4,95,0.061170365686325806
BNYMellon,7,method_4,98,0.054352820885228116
BNYMellon,7,method_4,101,0.04765350869363114
BNYMellon,7,method_4,104,0.044261869804717024
BNYMellon,7,method_4,107,0.04013906459534487
BNYMellon,7,method_4,110,0.033621975773553844
BNYMellon,7,method_4,113,0.02933804469491523
BNYMellon,7,method_4,116,0.024166302822914664
BNYMellon,7,method_4,119,0.020420892532684268
BNYMellon,7,method_4,122,0.015028032624198549
BNYMellon,7,method_4,125,0.009728650459263698
BNYMellon,7,method_4,128,2.1010030422739462e-05
BNYMellon,7,method_4,131,2.1010030422739462e-05
BNYMellon,7,method_4,134,2.1010030422739462e-05
BNYMellon,7,method_4,137,2.1010030422739462e-05
BNYMellon,7,method_4,140,2.1010030422739462e-05
BNYMellon,7,method_4,143,2.1010030422739462e-05
BNYMellon,7,method_4,146,2.1010030422739462e-05
BNYMellon,7,method_4,150,2.1010030422739462e-05
BNYMellon,8,method_1,1,0.5682440674785293
BNYMellon,8,method_1,4,0.4230343815554092
BNYMellon,8,method_1,7,0.41772488816289366
BNYMellon,8,method_1,10,0.40594929748735
BNYMellon,8,method_1,13,0.39094065089019914
BNYMellon,8,method_1,16,0.40133571829963094
BNYMellon,8,method_1,19,0.38637399628872293
BNYMellon,8,method_1,22,0.35092118441979175
BNYMellon,8,method_1,25,0.3400911100056932
BNYMellon,8,method_1,28,0.3236463119672945
BNYMellon,8,method_1,31,0.3044171186250603
BNYMellon,8,method_1,34,0.2820078131588605
BNYMellon,8,method_1,37,0.2604746442089394
BNYMellon,8,method_1,40,0.25404650226718617
BNYMellon,8,method_1,43,0.2414183253466125
BNYMellon,8,method_1,46,0.2441257461935001
BNYMellon,8,method_1,49,0.23430399842509927
BNYMellon,8,method_1,52,0.21278138117728454
BNYMellon,8,method_1,55,0.1907662041753998
BNYMellon,8,method_1,58,0.18039103507545087
BNYMellon,8,method_1,61,0.17883288996526675
BNYMellon,8,method_1,64,0.17587554921865914
BNYMellon,8,method_1,67,0.17502101598254052
BNYMellon,8,method_1,70,0.16849385928779645
BNYMellon,8,method_1,73,0.13267777046631568
BNYMellon,8,method_1,77,0.12356918248540721
BNYMellon,8,method_1,80,0.11910401476980347
BNYMellon,8,method_1,83,0.1134748809951813
BNYMellon,8,method_1,86,0.11092759832654656
BNYMellon,8,method_1,89,0.09427525221099767
BNYMellon,8,method_1,92,0.08750863052415951
BNYMellon,8,method_1,95,0.08214521092248789
BNYMellon,8,method_1,98,0.07589952728414363
BNYMellon,8,method_1,101,0.06942703863627764
BNYMellon,8,method_1,104,0.0674841303605719
BNYMellon,8,method_1,107,0.0652174024499145
BNYMellon,8,method_1,110,0.0519070173925873
BNYMellon,8,method_1,113,0.04249718041980589
BNYMellon,8,method_1,116,0.032446295179969324
BNYMellon,8,method_1,119,0.028258969455012706
BNYMellon,8,method_1,122,0.022425353839901255
BNYMellon,8,method_1,125,0.012507646243807838
BNYMellon,8,method_1,128,1.6835943168180547e-05
BNYMellon,8,method_1,131,1.6835943168180547e-05
BNYMellon,8,method_1,134,1.6835943168180547e-05
BNYMellon,8,method_1,137,1.6835943168180547e-05
BNYMellon,8,method_1,140,1.6835943168180547e-05
BNYMellon,8,method_1,143,1.6835943168180547e-05
BNYMellon,8,method_1,146,1.6835943168180547e-05
BNYMellon,8,method_1,150,1.6835943168180547e-05
BNYMellon,8,method_2,1,0.799529678972093
BNYMellon,8,method_2,4,0.5582795992645961
BNYMellon,8,method_2,7,0.49685274311286703
BNYMellon,8,method_2,10,0.4756451076192096
BNYMellon,8,method_2,13,0.44422112317241547
BNYMellon,8,method_2,16,0.4345043759677853
BNYMellon,8,method_2,19,0.41811812387562114
BNYMellon,8,method_2,22,0.385790804040778
BNYMellon,8,method_2,25,0.3776900856871375
BNYMellon,8,method_2,28,0.3681573725781661
BNYMellon,8,method_2,31,0.3473293495753954
BNYMellon,8,method_2,34,0.3264888985745849
BNYMellon,8,method_2,37,0.3018278496644914
BNYMellon,8,method_2,40,0.2933352094820131
BNYMellon,8,method_2,43,0.2781157208164208
BNYMellon,8,method_2,46,0.27696418919119736
BNYMellon,8,method_2,49,0.2650239503520458
BNYMellon,8,method_2,52,0.24515845358134541
BNYMellon,8,method_2,55,0.2238199749402405
BNYMellon,8,method_2,58,0.2126195081287823
BNYMellon,8,method_2,61,0.20763030096707336
BNYMellon,8,method_2,64,0.2021840917845327
BNYMellon,8,method_2,67,0.19902458278772908
BNYMellon,8,method_2,70,0.19167310685312205
BNYMellon,8,method_2,73,0.1593342636640091
BNYMellon,8,method_2,77,0.14729081736771796
BNYMellon,8,method_2,80,0.14155822867408685
BNYMellon,8,method_2,83,0.13387801991689682
BNYMellon,8,method_2,86,0.12937604954175844
BNYMellon,8,method_2,89,0.11401351214555573
BNYMellon,8,method_2,92,0.10625893156877554
BNYMellon,8,method_2,95,0.09967816560611281
BNYMellon,8,method_2,98,0.09268386864616651
BNYMellon,8,method_2,101,0.08602183074057426
BNYMellon,8,method_2,104,0.08178569865015209
BNYMellon,8,method_2,107,0.07759709863339048
BNYMellon,8,method_2,110,0.06305919745701574
BNYMellon,8,method_2,113,0.052005802691101034
BNYMellon,8,method_2,116,0.04212360305258643
BNYMellon,8,method_2,119,0.03662643165272592
BNYMellon,8,method_2,122,0.029894052340445974
BNYMellon,8,method_2,125,0.01918349310908498
BNYMellon,8,method_2,128,2.4103254494605548e-05
BNYMellon,8,method_2,131,2.4103254494605548e-05
BNYMellon,8,method_2,134,2.4103254494605548e-05
BNYMellon,8,method_2,137,2.4103254494605548e-05
BNYMellon,8,method_2,140,2.4103254494605548e-05
BNYMellon,8,method_2,143,2.4103254494605548e-05
BNYMellon,8,method_2,146,2.4103254494605548e-05
BNYMellon,8,method_2,150,2.4103254494605548e-05
BNYMellon,8,method_3,1,0.7436340438574309
BNYMellon,8,method_3,4,0.5290641253123093
BNYMellon,8,method_3,7,0.46848198776090955
BNYMellon,8,method_3,10,0.4520563826835386
BNYMellon,8,method_3,13,0.42577228231782605
BNYMellon,8,method_3,16,0.4294131515141141
BNYMellon,8,method_3,19,0.41568153820370474
BNYMellon,8,method_3,22,0.3860682859814376
BNYMellon,8,method_3,25,0.37426906176831903
BNYMellon,8,method_3,28,0.3604693245913947
BNYMellon,8,method_3,31,0.3495221757843689
BNYMellon,8,method_3,34,0.3334867425675337
BNYMellon,8,method_3,37,0.3176760895111569
BNYMellon,8,method_3,40,0.31413193640323106
BNYMellon,8,method_3,43,0.3070007726491577
BNYMellon,8,method_3,46,0.3025679758869836
BNYMellon,8,method_3,49,0.29494638934074346
BNYMellon,8,method_3,52,0.27733395635930796
BNYMellon,8,method_3,55,0.2632604265540773
BNYMellon,8,method_3,58,0.25658344853037773
BNYMellon,8,method_3,61,0.25065663315305503
BNYMellon,8,method_3,64,0.2469104364168483
BNYMellon,8,method_3,67,0.24323108640469293
BNYMellon,8,method_3,70,0.23439305936537977
BNYMellon,8,method_3,73,0.21664714750038164
BNYMellon,8,method_3,77,0.20696246735132443
BNYMellon,8,method_3,80,0.20329587045269915
BNYMellon,8,method_3,83,0.19828451972466316
BNYMellon,8,method_3,86,0.1947708643320031
BNYMellon,8,method_3,89,0.1886229907398317
BNYMellon,8,method_3,92,0.1844963829974275
BNYMellon,8,method_3,95,0.1787793642054424
BNYMellon,8,method_3,98,0.17603944163453888
BNYMellon,8,method_3,101,0.170208537215384
BNYMellon,8,method_3,104,0.16652958869289922
BNYMellon,8,method_3,107,0.1632039937234085
BNYMellon,8,method_3,110,0.1582964622193119
BNYMellon,8,method_3,113,0.15483669189286497
BNYMellon,8,method_3,116,0.1508508852621297
BNYMellon,8,method_3,119,0.1485548331566579
BNYMellon,8,method_3,122,0.1448444282657435
BNYMellon,8,method_3,125,0.1446268626350103
BNYMellon,8,method_3,128,0.13783897241541201
BNYMellon,8,method_3,131,0.12894486941932984
BNYMellon,8,method_3,134,0.12302097007295854
BNYMellon,8,method_3,137,0.11558813627308115
BNYMellon,8,method_3,140,0.10993935111265761
BNYMellon,8,method_3,143,0.10409281697089855
BNYMellon,8,method_3,146,0.09948289771123428
BNYMellon,8,method_3,150,0.09356578198332463
BNYMellon,8,method_4,1,0.7540586862021941
BNYMellon,8,method_4,4,0.5270569376302401
BNYMellon,8,method_4,7,0.4292287570751564
BNYMellon,8,method_4,10,0.4009700075139317
BNYMellon,8,method_4,13,0.35978921830214566
BNYMellon,8,method_4,16,0.32139240828172877
BNYMellon,8,method_4,19,0.2973623627930113
BNYMellon,8,method_4,22,0.27675517514516773
BNYMellon,8,method_4,25,0.26693910854306396
BNYMellon,8,method_4,28,0.24772254127764703
BNYMellon,8,method_4,31,0.22619490663213562
BNYMellon,8,method_4,34,0.21401208129287771
BNYMellon,8,method_4,37,0.19684079548877537
BNYMellon,8,method_4,40,0.18766323667606144
BNYMellon,8,method_4,43,0.17393301660714555
BNYMellon,8,method_4,46,0.1652251299851094
BNYMellon,8,method_4,49,0.15548075790261925
BNYMellon,8,method_4,52,0.14623367478268254
BNYMellon,8,method_4,55,0.1380532370678166
BNYMellon,8,method_4,58,0.12977376762852083
BNYMellon,8,method_4,61,0.12170028181811468
BNYMellon,8,method_4,64,0.11524845759085656
BNYMellon,8,method_4,67,0.1089014188721346
BNYMellon,8,method_4,70,0.10209829232856142
BNYMellon,8,method_4,73,0.09531674668386006
BNYMellon,8,method_4,77,0.08608711705428952
BNYMellon,8,method_4,80,0.08185234115054114
BNYMellon,8,method_4,83,0.07600890043416253
BNYMellon,8,method_4,86,0.07128444450245737
BNYMellon,8,method_4,89,0.06700278740149199
BNYMellon,8,method_4,92,0.062478562997267444
BNYMellon,8,method_4,95,0.05821324266393372
BNYMellon,8,method_4,98,0.05462797289604238
BNYMellon,8,method_4,101,0.05196441108696849
BNYMellon,8,method_4,104,0.04717236775175311
BNYMellon,8,method_4,107,0.04284551579544256
BNYMellon,8,method_4,110,0.03622943476806827
BNYMellon,8,method_4,113,0.030249065521547016
BNYMellon,8,method_4,116,0.027003491210660882
BNYMellon,8,method_4,119,0.02337775050043922
BNYMellon,8,method_4,122,0.019804091338085167
BNYMellon,8,method_4,125,0.014553205909993884
BNYMellon,8,method_4,128,1.4253860023959799e-05
BNYMellon,8,method_4,131,1.4253860023959799e-05
BNYMellon,8,method_4,134,1.4253860023959799e-05
BNYMellon,8,method_4,137,1.4253860023959799e-05
BNYMellon,8,method_4,140,1.4253860023959799e-05
BNYMellon,8,method_4,143,1.4253860023959799e-05
BNYMellon,8,method_4,146,1.4253860023959799e-05
BNYMellon,8,method_4,150,1.4253860023959799e-05
